A0A287AXQ6	UniRef90_A0A8D0TKL8
H0YJ75,Q96B13,Q13362	UniRef90_Q13362
M0R2Q4,M0QXL5	UniRef90_A0A2I3RSU9
A0A075B780	UniRef90_A0A024R7F7
Q6L8Q7	UniRef90_Q6L8Q7
P22102	UniRef90_P22102
Q9D3P8,D4ACN8	UniRef90_Q9D3P8
Q5T4U5	UniRef90_G3SJS5
A0A087WUW5	UniRef90_A0A2J8IKR4
F2Z5Q1,Q8BJF9,F1M8B7	UniRef90_Q8BJF9
F1RW07	UniRef90_F1RW07
Q99N28	UniRef90_Q99N28
I3LNP9	UniRef90_A0A3Q2I1S8
Q9GZT6	UniRef90_Q9GZT6
Q91WV0	UniRef90_Q91WV0
F1S4Y9	UniRef90_A0A4X1T202
F1RWI8	UniRef90_F1RWI8
Q61805	UniRef90_Q61805
H0YJJ7	UniRef90_H0YJJ7
A0A075B7C1	UniRef90_A0A075B7C1
P47915	UniRef90_P47915
A0A0G2JZ34	UniRef90_A0A0G2JZ34
Q8BSF4,D3ZAW2	UniRef90_D3ZAW2
D3ZEK8	UniRef90_D3ZEK8
E9PF84	UniRef90_E9PF84
P49257,F1SMS8	UniRef90_P49257
Q00536	UniRef90_Q00536
A0A0G2K9B4,Q9CPR5	UniRef90_Q9CPR5
Q63159	UniRef90_Q63159
F1SDX8	UniRef90_A0A4X1THV8
I3LUQ1,Q9HAU5	UniRef90_Q9HAU5
P37397,E9PDU6,Q15417,Q9DAW9	UniRef90_P37397
F1RM12	UniRef90_G1MGV9
A0A087WWT3	UniRef90_P02768-3
F1S550	UniRef90_F1S550
Q640N1,A0A0H2UHL3	UniRef90_Q640N1
D3ZFB2	UniRef90_D3ZFB2
P29416,Q641X3	UniRef90_P29416
Q99729	UniRef90_Q99729
P18422	UniRef90_P18422
Q3SWU0,P97473	UniRef90_P97473
F1RW32	UniRef90_A0A287BRY6
Q99LR1,Q6AYT7	UniRef90_Q99LR1
I3LN50	UniRef90_I3LN50
F1LR87	UniRef90_Q6AXR4
H3BUR1	UniRef90_H3BUR1
P16460	UniRef90_P16460
Q8K2K6,P52594,B8ZZY2	UniRef90_P52594
E9PPC9	UniRef90_Q9GMU0
P54289	UniRef90_P54289
A0A287ASZ5	UniRef90_A0A287ASZ5
G3V350	UniRef90_G3V350
E9Q6E5	UniRef90_E9Q6E5
F1S790	UniRef90_A0A287AT36
G3V2N5,G3V2W4	UniRef90_A0A7I2V4Y4
I3L2R9	UniRef90_A0A1D5QR93
D4AA77,Q3UH93	UniRef90_Q3UH93
Q8N5J2	UniRef90_Q8N5J2
C9JG84	UniRef90_C9JG84
F1RR64	UniRef90_P38447
G3V5I2	UniRef90_G3V5I2
H0YDT5	UniRef90_H0YDT5
D3ZJ77,Q06138	UniRef90_Q06138
Q9Z1A1	UniRef90_Q8C2C6
Q6SA96	UniRef90_Q6SA96
A0A087WY61	UniRef90_A0A087WY61
Q86UY8	UniRef90_Q86UY8
B1AK88	UniRef90_P79136
A0A0G2K459	UniRef90_A0A0G2K459
A0A087WTT6	UniRef90_A0A087WTT6
F1LRK4	UniRef90_F1LRK4
F5H6E2,O00159	UniRef90_O00159
Q969M1	UniRef90_Q969M1
E5KLJ9	UniRef90_O60313-9
P46926,D6R917,D6RB13	UniRef90_P46926
F1S2Y3	UniRef90_H2R842
Q07936	UniRef90_Q07936
A0A287BE54,A0A286ZPQ4	UniRef90_A0A3Q1NBE4
F8WAR4	UniRef90_A0A2I3RGW2
B2RZD2	UniRef90_B2RZD2
Q5HZY0,Q8VCH8	UniRef90_Q8VCH8
Q93009,Q4VSI4,F1RKZ6,E9PXY8	UniRef90_Q93009
G3V9N8	UniRef90_G3V9N8
H0YG30	UniRef90_A0A2J8MDZ3
F1M4V3	UniRef90_F1M4V3
B5DF57	UniRef90_B5DF57
P10817	UniRef90_P10817
F1S5F1	UniRef90_A0A287A9D0
K7EIX4	UniRef90_K7EIX4
F1SLE7	UniRef90_O75923-13
O14949	UniRef90_O14949
P35754	UniRef90_P35754
F1SSF9	UniRef90_F1SSF9
F1S306	UniRef90_A0A4X1UNM8
F8VU58	UniRef90_F8VU58
P78537	UniRef90_P78537
Q9D1G1	UniRef90_Q9D1G1
Q2VLH6	UniRef90_Q2VLH6
A3KGU7	UniRef90_A3KGU9
F1SPF9	UniRef90_F1SPF9
Q2EN76	UniRef90_Q2EN76
F1RVX2	UniRef90_A0A8D1B343
D3ZKG9	UniRef90_D3ZKG9
Q9BZL6	UniRef90_Q9BZL6
P55899	UniRef90_P55899
A0A140T9X9	UniRef90_A0A7J8GP79
Q01129	UniRef90_Q01129
Q91YM4,Q5M9G9	UniRef90_Q91YM4
P49710	UniRef90_P49710
K7ELW5	UniRef90_K7ELW5
G3V9N1,Q8BX10	UniRef90_Q8BX10
O15379	UniRef90_O15379
P21753	UniRef90_P21753
A0A287BFY7,F1RK95	UniRef90_A0A384B9G6
P47911	UniRef90_P47911
I3L5F8	UniRef90_I3L5F8
Q96BY7	UniRef90_Q96BY7
B4DXZ6	UniRef90_B4DXZ6
I3L9N5,Q16401	UniRef90_Q16401
F1SDJ6	UniRef90_A0A4X1TZ07
D6RDF7,D6R9R1	UniRef90_D6RDF7
O95861	UniRef90_O95861
J3QRP6	UniRef90_J3QRP6
Q9Y281,Q5G6V9	UniRef90_Q9Y281
P19132	UniRef90_P19132
D6RG07	UniRef90_D6RG07
F1SU35	UniRef90_G1QGJ9
E9PK25	UniRef90_A0A2I3TDQ7
Q6TUH3	UniRef90_Q6TUH3
Q8K411	UniRef90_Q8K411
F8WEV0,D6RDI8	UniRef90_D6RDI8
F1RHW4	UniRef90_A0A8D1ZPY8
F6Q6Z2	UniRef90_A0A4X1SY83
G3V8V3,P09812	UniRef90_P09812
M3TYU5	UniRef90_A0A480TKL8
B0BNE5	UniRef90_B0BNE5
A0A0A0MTC7	UniRef90_Q16363-2
I3L3M7	UniRef90_I3L3M7
F1RIS6	UniRef90_A0A2Y9LCY2
Q8C0Z1	UniRef90_Q8C0Z1
P78330	UniRef90_P78330
A0A0G2KAK2	UniRef90_A0A0G2KAK2
I3L9Z3	UniRef90_Q9BZL6-3
O95400	UniRef90_O95400
F1RJI2	UniRef90_A0A2Y9RWL0
Q5H937	UniRef90_Q5H937
H0YHX9	UniRef90_A0A1D5PLP1
A0A288CFU5,O95758	UniRef90_O95758
D6RIX0	UniRef90_D6RIX0
Q99KB8	UniRef90_Q99KB8
Q9GLP2	UniRef90_Q9GLP2
A0A1C7CYW1	UniRef90_A0A1C7CYW1
Q5SVL6	UniRef90_Q5SVL6
D3ZGE9	UniRef90_D3ZGE9
F1RVI8	UniRef90_A0A4X1TRP8
F1S0P3	UniRef90_A0A8D0NJ91
Q6NXE6	UniRef90_Q6NXE6
Q9QX79,Q6IRS6	UniRef90_Q9QX79
Q02790	UniRef90_Q02790
Q91WA6	UniRef90_Q91WA6
H3BR27	UniRef90_A0A2K6PWV2
P24298	UniRef90_P24298
P13591	UniRef90_P13591
F1RV70	UniRef90_A0A2Y9EC99
C9J7E5	UniRef90_Q9Y5L0-1
Q9QXG4	UniRef90_Q9QXG4
F1LQS6,Q00519	UniRef90_Q00519
F8VPN7,F1LSM8	UniRef90_Q8BIK4
O55042	UniRef90_O55042
V9GZ88	UniRef90_V9GZ88
F8W754	UniRef90_F8W754
F1RGI7	UniRef90_A0A250Y5V8
M0R2U2,M0R1H0	UniRef90_M0R1H0
H3BVA5	UniRef90_H3BVA5
A0A5K1UJ50	UniRef90_A0A8D1CW60
A7E2Y1,B6RK61,A2AQP0	UniRef90_A7E2Y1
Q9Z1X4,Q9JIL3	UniRef90_Q12906-7
I3LB85	UniRef90_I3LB85
Q6R0H7	UniRef90_Q6R0H7
Q9NUT2	UniRef90_Q9NUT2
O08776	UniRef90_O08776
M0R2D0	UniRef90_M0R2D0
Q9UBX5,G3XA98	UniRef90_Q9UBX5
Q4V8H9	UniRef90_Q4V8H9
Q3UW53	UniRef90_Q3UW53
F8VVJ1	UniRef90_F8VVJ1
A0A096LNU0	UniRef90_A0A096LNU0
A0A480QG80,F1S9K1	UniRef90_F1S9K1
Q99LC3	UniRef90_Q99LC3
Q3UPL0	UniRef90_Q3UPL0
D3ZS58	UniRef90_D3ZS58
Q5RJL1	UniRef90_Q5RJL1
Q96HE7	UniRef90_Q96HE7
D3ZJ32	UniRef90_D3ZJ32
Q14896	UniRef90_Q14896
Q64578,Q8R429	UniRef90_Q8R429
Q8WUM4	UniRef90_Q8WUM4
F1S0X6	UniRef90_A0A4X1TDC9
F1SFR0	UniRef90_A0A4X1WBK0
H0YN88	UniRef90_H0YN88
P70582,Q8BTS4	UniRef90_P70582
Q4AE70	UniRef90_Q4AE70
G3V279	UniRef90_G3V279
Q6AYS4	UniRef90_Q6AYS4
Q5SX87	UniRef90_Q5SX87
D4A9H2	UniRef90_D4A9H2
F1S848	UniRef90_A0A643BXQ8
I3LIA4	UniRef90_A0A4X1VU35
Q99LB6,Q9NZL9,Q5U2R0	UniRef90_Q9NZL9
F1RI41	UniRef90_A0A3Q2L7S7
F1STL2	UniRef90_A0A4X1W147
J3KPQ8,Q02108	UniRef90_Q02108
F1LZG4	UniRef90_F1LZG4
P13618	UniRef90_P13618
F1RWZ2	UniRef90_F1RWZ2
Q91YR1	UniRef90_Q91YR1
H7C1A5	UniRef90_H7C1A5
P42766	UniRef90_P42766
Q5R372	UniRef90_Q5R372
F1REY0	UniRef90_F7C2D9
A0A0C4DGZ5	UniRef90_A0A0C4DGZ5
A0A087WVP0,E9PKV4	UniRef90_Q96CP1
P60983	UniRef90_P60983
F8VZB5	UniRef90_A0A8D3A1D3
Q15113	UniRef90_Q15113
O14735,D0G6R6	UniRef90_O14735
Q8WW22	UniRef90_Q8WW22
Q8IUR7	UniRef90_Q8IUR7
F5H7Y6	UniRef90_F5H7Y6
H0YCJ7	UniRef90_H0YCJ7
I3LDW7	UniRef90_A0A4X1WCP0
A0A087WTF3	UniRef90_A0A087WTF3
F1S0M9	UniRef90_Q2HJ89
Q80U78	UniRef90_Q80U78
F1SQR9	UniRef90_A0A287BQG0
A0A087X054	UniRef90_A0A087X054
J3QT46	UniRef90_G1RXF4
Q91XU3	UniRef90_O88370
A0A0G2JTG1	UniRef90_A0A0G2JTG1
Q2M1Z3	UniRef90_Q2M1Z3
F1SCH5	UniRef90_G3QJ28
I3LPL9	UniRef90_A0A6J0VSM0
F1SDC2	UniRef90_F1SDC2
Q9UPT5	UniRef90_Q9UPT5
H0Y7N8	UniRef90_A6NME1
Q9BZI7,F1RUA3	UniRef90_Q9BZI7
A0A140UHX0	UniRef90_P09215
F1RN59	UniRef90_A0A4X1TRN9
Q8NB90	UniRef90_Q8NB90
E9PRM1	UniRef90_A0A2K6R6M2
A0A0G2JQJ7	UniRef90_Q5S6V2
F1SBL1	UniRef90_A0A2K6K787
H3BPC6	UniRef90_H3BPC6
E9PMX3,E9PQP1	UniRef90_E9PMX3
Q05707	UniRef90_Q05707
I3LGB6	UniRef90_M3W6L3
Q5GGW2	UniRef90_Q5GGW2
F1S0L8	UniRef90_F1S0L8
B1AKN8	UniRef90_B1AKN8
C9J9C1	UniRef90_C9J9C1
Q3ZCQ8	UniRef90_Q3ZCQ8
F6VZ39	UniRef90_A0A2P4SU38
F1SG41	UniRef90_F1SG41
H0YHR7	UniRef90_H0YHR7
Q9R0M4	UniRef90_Q9R0M4
O43290	UniRef90_O43290
Q9DBB5	UniRef90_Q9DBB5
A0A0H2UHY8	UniRef90_A0A3L7GMS9
F1RR45	UniRef90_G1PHY2
R4GMR5,P48556,A0A287B5Q7	UniRef90_P48556
G3V2H3,P00491	UniRef90_P00491
Q499Q3	UniRef90_P18589
Q9D997	UniRef90_Q9D997
G3V379	UniRef90_A0A452GQM1
P51859	UniRef90_P51859
M0QYQ7	UniRef90_M0QYQ7
Q9BUP3	UniRef90_Q9BUP3
Q9UBI1,F1RVH4	UniRef90_Q9UBI1
Q9JLT6	UniRef90_Q9JLT6
J3QKR0	UniRef90_J3QKR0
B8ZZL6,P40121,E7ENU9	UniRef90_P40121
F1RRM1	UniRef90_A0A4X1V874
P79293	UniRef90_P79293
Q99933	UniRef90_Q99933
F1RU41	UniRef90_A0A337SI68
Q6UAQ8	UniRef90_Q6UAQ8
G3V3U6	UniRef90_G3V3U6
Q8VE80	UniRef90_Q8VE80
A0A140UHX4,Q91WG5	UniRef90_Q91WG5
P51580	UniRef90_P51580
J3KSD8	UniRef90_J3KSD8
E5RI05	UniRef90_E5RI05
E9PN54	UniRef90_E9PN54
Q6TYB5	UniRef90_Q6TYB5
G3V2Y7	UniRef90_G3V2Y7
H0Y7L7	UniRef90_H0Y7L7
I3LSZ7	UniRef90_A0A8D0IVL8
Q8K010,P97608	UniRef90_P97608
F1S2H7	UniRef90_M3Y2H6
F1S6Z3	UniRef90_F1S6Z3
P11276	UniRef90_P11276
Q7TQH0	UniRef90_Q7TQH0
F1SJ34	UniRef90_B0VYY4
H7BZX2	UniRef90_H7BZX2
P62774,P62775	UniRef90_P62774
F2Z5K2	UniRef90_K7EVV6
E5RK37	UniRef90_A0A2I3GT19
Q9WUS0	UniRef90_Q9WUS0
F1RYX0	UniRef90_F1RYX0
Q9Z2A0	UniRef90_O15530-3
M0R423	UniRef90_M0R423
F1LP57	UniRef90_F1LP57
J3KSN1	UniRef90_J3KSN1
A0A087WYM3	UniRef90_A0A087WYM3
Q921W0,D4AE79	UniRef90_Q921W0
Q3TPE9,D3ZC34	UniRef90_Q3TPE9
F1LTZ5	UniRef90_F1LTZ5
I3LBB6	UniRef90_I3LBB6
F1SS19	UniRef90_F1SS19
K7EKL3	UniRef90_K7EKL3
F2Z5S8	UniRef90_F2Z5S8
H0Y8C3	UniRef90_H2PIW3
E7EMV2	UniRef90_E7EMV2
I3LV38	UniRef90_A0A4X1W3Z7
I3LJT1,F1RGY5	UniRef90_F1RGY5
P42704	UniRef90_P42704
I3LDU9	UniRef90_I3LDU9
O60240	UniRef90_O60240
B4DI26	UniRef90_B4DI26
M0R192	UniRef90_A0A2R8N085
F1SPI1	UniRef90_A0A8C2QC81
Q9QXE0,Q8CHM7	UniRef90_Q8CHM7
Q9TV61	UniRef90_Q9TV61
F1SGG6	UniRef90_A0A287B5P2
F1S8U4	UniRef90_A0A340YEI6
A0A2R8Y6B6	UniRef90_A0A2R8Y6B6
P07154,P06797	UniRef90_P06797
E7EWK1	UniRef90_A0A2I2ZNN4
Q9Z1F9	UniRef90_Q9Z1F9
A0A286ZL51,P62750,P62752,P62751	UniRef90_P62750
Q13126	UniRef90_Q13126
Q8VEE0	UniRef90_Q8VEE0
Q91XM9	UniRef90_Q91XM9
E9PQ63	UniRef90_E9PQ63
Q9CRA0	UniRef90_Q9CRA0
A0A1B0GV88	UniRef90_A0A1B0GV88
Q9CQ91	UniRef90_Q9CQ91
A0A5S6GT88,P04574	UniRef90_P04574
Q06AA4	UniRef90_Q06AA4
D3ZUJ8	UniRef90_D3ZUJ8
B2RQ80	UniRef90_A0A0G2K490
Q66H15,Q3UJU9	UniRef90_Q3UJU9
J3QR64	UniRef90_J3QR64
Q5SRQ3	UniRef90_Q5SRQ3
H0YA66	UniRef90_H0YA66
K7GQ35	UniRef90_A0A384DU16
C9J7C7,P46976	UniRef90_P46976
P97949	UniRef90_P36370
P11983	UniRef90_P11983
Q14693	UniRef90_Q14693
A0A2R8Y7I7	UniRef90_A0A2R8Y7I7
F1S781	UniRef90_A0A287BDI0
O95070	UniRef90_O95070
Q00688	UniRef90_Q00688
P05204	UniRef90_P05204
Q6QI86	UniRef90_Q6QI86
A0A087WTB6	UniRef90_A0A087WTB6
A0A217FL50	UniRef90_A0A1Y7VKF5
I3L8J2,Q8VED9,B4F7A3	UniRef90_Q8VED9
I3LTA4	UniRef90_E2R766
F8WEB6	UniRef90_F8WEB6
E9PGC8,P78559	UniRef90_P78559
P49615,Q00535	UniRef90_P49615
H0YH82	UniRef90_H0YH82
I3L660	UniRef90_A0A8D0R999
K7EQD2,K7ER15,Q9H0R4	UniRef90_Q9H0R4
F1M0F4	UniRef90_O54923
C9JKI3	UniRef90_A0A024R757
F1S0A8	UniRef90_G1PMN3
A0A0C4DGH5	UniRef90_Q86VP6-2
H0Y9G6	UniRef90_H0Y9G6
J3KSB5	UniRef90_P21359-4
Q5EBC7	UniRef90_Q62835
E5RIX8	UniRef90_E5RIX8
Q8BTY8,Q5U2R9	UniRef90_Q8BTY8
H7C492	UniRef90_H7C492
A0A5G2R7U7	UniRef90_A0A4W2EYQ9
E7ESP9,P07197	UniRef90_P07197
Q9HA65	UniRef90_Q9HA65
M0R4H5,P70271	UniRef90_P70271
Q5BJN3,P70318	UniRef90_P70318
P08228,P07632	UniRef90_P08228
Q63083	UniRef90_Q63083
Q5VUB5	UniRef90_Q5VUB5
Q9D7A6	UniRef90_Q9D7A6
I3LP94	UniRef90_A0A4X1SDI2
P28798,Q3U9N4	UniRef90_P28798
Q86V88	UniRef90_Q86V88
O70258	UniRef90_O70258
I3LGC2	UniRef90_A0A4X1UYL5
H0YDD4	UniRef90_H0YDD4
Q9EQP2	UniRef90_Q9EQP2
Q8R016,P70645	UniRef90_P70645
F1M6T3	UniRef90_F1M6T3
Q8CD15	UniRef90_Q8CD15
M0R835	UniRef90_M0R835
F1S0D8	UniRef90_A0A4X1SWJ6
A6QRI9	UniRef90_A6QRI9
F1S6Q1	UniRef90_F6R3N2
I3LLW0	UniRef90_Q6XLI7
Q5U204	UniRef90_Q5U204
K7EPP7	UniRef90_K7EIH8
Q7TPV4	UniRef90_Q7TPV4
Q8VD04	UniRef90_Q8VD04
Q9R078,P80386	UniRef90_P80386
H0YNG9	UniRef90_A0A7J5Y869
Q6P5H2	UniRef90_Q6P5H2
P25286,Q2I6B2,F1S1D6	UniRef90_Q9Z1G4-2
A0A287ACC3	UniRef90_P27791-2
Q92604	UniRef90_Q92604
E9KYT3	UniRef90_M3YTA9
Q8BXK8	UniRef90_Q8BXK8
A0A0U1RQL1	UniRef90_A0A3L7GQL3
D6RD16	UniRef90_D6RD16
P81693	UniRef90_P81693
Q8N8S7	UniRef90_Q8N8S7
I3LPM1	UniRef90_I3LPM1
Q9NZB8	UniRef90_Q9NZB8
Q3KR87,G3V943,B9EJR8	UniRef90_B9EJR8
F8WEH5	UniRef90_F8WEH5
H7C1H2	UniRef90_H7C1H2
P31977	UniRef90_P31977
F1SIT7,P05386	UniRef90_P05386
Q9DB20	UniRef90_Q9DB20
A0A0A6YXH3,E9PXZ2	UniRef90_A2A8Z1
F2Z5V4	UniRef90_A0A4X1SYQ6
D4A6X1,O75923,A0A0G2K7B6	UniRef90_O75923
Q96DA6	UniRef90_Q96DA6
Q6AXV0	UniRef90_A0A0G2JUH4
B5DEH2	UniRef90_B5DEH2
B8ZZL8	UniRef90_A0A2K5D5H3
H7C0W6	UniRef90_H7C0W6
H0YD31	UniRef90_H0YD31
F1RNU7	UniRef90_F1RNU7
Q9WVP9	UniRef90_Q9WVP9
F1SMG8	UniRef90_A0A7J8IZF1
P12001,P35980	UniRef90_P35980
O54865	UniRef90_O54865
F1M589	UniRef90_F1M589
A0A0G2K7F7	UniRef90_A0A0G2K7F7
Q9NZL4	UniRef90_Q9NZL4
A0A286YFB2	UniRef90_A0A286YFB2
H0YFS2	UniRef90_H0YFS2
C9J8K5	UniRef90_C9J8K5
Q05682	UniRef90_Q05682
Q14344	UniRef90_Q14344
P49222	UniRef90_P49222
P15056	UniRef90_P15056
Q007T0	UniRef90_Q007T0
Q8N4J0,F1SJA3	UniRef90_Q8N4J0
F1SUG1,Q8IYB8	UniRef90_Q8IYB8
A0A5S6GXN2	UniRef90_A0A8D1FVP1
I3LA58	UniRef90_A0A2I2UJY6
O75436	UniRef90_O75436
H0YL91	UniRef90_A0A452SBU5
Q6IPX4	UniRef90_Q6IPX4
K7GN83	UniRef90_A0A5G2QZ47
B2RZ79	UniRef90_B2RZ79
A0A1W2PNX7	UniRef90_A0A1W2PNX7
Q6DVA0	UniRef90_Q6DVA0
Q4V898	UniRef90_Q4V898
Q3TC93	UniRef90_Q3TC93
D6RC06	UniRef90_D6RC06
Q9Y6Y8	UniRef90_Q9Y6Y8
O70435	UniRef90_O70435
F1RW98	UniRef90_Q5E9C0
D3ZUM5	UniRef90_Q99PP7-2
Q6TUG0,Q99KV1	UniRef90_Q99KV1
I3LT15	UniRef90_A0A4X1SXR0
Q9Y3B2	UniRef90_Q9Y3B2
P17813	UniRef90_P17813
O02840	UniRef90_O02840
F1RFD3,A0A287ACP7,I3LQZ7	UniRef90_Q15459-2
O95622	UniRef90_O95622
Q9D7P6	UniRef90_Q9D7P6
Q64122	UniRef90_Q64122
M0R0F0	UniRef90_D2HWG8
Q5T9Q5	UniRef90_Q5T9Q5
A0A075B7D9	UniRef90_A0A075B7D9
Q62446,G3V6L9	UniRef90_Q62446
Q96T37	UniRef90_Q96T37
F1SLT1	UniRef90_A0A8D0JUN3
A0A5G2QHD1	UniRef90_A0A4X1UPK2
K7GRU7	UniRef90_F1RRW5
F1SJR7	UniRef90_A0A8D1F8D4
D6RHJ6	UniRef90_D6RHJ6
M0QZX5	UniRef90_A0A5K1V753
E9PS48	UniRef90_E9PS48
I3LBQ0	UniRef90_A0A4X1UNP0
F7AEH4	UniRef90_K7F6H0
Q8R123,D4A4P4	UniRef90_Q8R123
F1RWJ6	UniRef90_P55786-2
P50135	UniRef90_P50135
Q96HV7	UniRef90_Q96HV7
C9JA36	UniRef90_A0A0D9RFQ9
A0A0H2UHJ1	UniRef90_P50116
E5RFP6	UniRef90_E5RFP6
H0Y933	UniRef90_H0Y933
P47199,Q6AYT0	UniRef90_P47199
F1SV26	UniRef90_A0A4X1VQQ7
Q5TBF2	UniRef90_A0A2I3GLE5
Q9HD33	UniRef90_Q9HD33
Q3TMH2	UniRef90_Q3TMH2
D3ZEY0	UniRef90_D3ZEY0
A0A2R8YCW8	UniRef90_A0A2R8YCW8
E9PQ52	UniRef90_E9PQ52
J3QSY6	UniRef90_A0A2I3FQ36
H0YD97	UniRef90_H0YD97
F1SIS9	UniRef90_F1SIS9
O88879,Q9EPV5	UniRef90_O88879
A0A287B836	UniRef90_A0A287B836
D4A8P9	UniRef90_D4A8P9
A5D9P0	UniRef90_Q5TJF3
D4ABD7	UniRef90_D4ABD7
I3LKD2	UniRef90_A0A2Y9MKP1
E9PND2,P21291	UniRef90_P21291
Q6PI78	UniRef90_Q6PI78
F1S5Y5	UniRef90_M3WQB8
F1SRE7	UniRef90_I3ME08
P11217	UniRef90_P11217
H0YJ34	UniRef90_A0A1D5Q1W9
A0A087WSP5	UniRef90_A0A087WSP5
P80031	UniRef90_P80031
D4A8L4	UniRef90_D4A8L4
A2AWA9	UniRef90_A2AWA9
Q3TB82,Q68FU1	UniRef90_Q3TB82
O75431	UniRef90_O75431
F6PUU1	UniRef90_F6PUU1
Q62930,F7F389	UniRef90_Q62930
F1SRB9	UniRef90_A0A2K5HSG1
I3LDH5	UniRef90_A0A4X1VEV8
I3LDF4	UniRef90_A0A5G2RG61
P36959	UniRef90_P36959
A0A286ZVT6,A0A287AHD5,Q02818	UniRef90_Q02818
F6Q2A5,Q19QT8	UniRef90_Q0MVN8
I3LV91	UniRef90_I3LV91
A0JPQ3	UniRef90_A0JPQ3
A0A0G2JY69,Q9QYU1	UniRef90_Q9QYU1
P20417	UniRef90_P20417
H0Y337	UniRef90_H0Y337
Q6AY87	UniRef90_Q6AY87
P58389	UniRef90_P58389
Q8N9N7	UniRef90_Q8N9N7
E9PCX2	UniRef90_A0A1D5Q119
P15374	UniRef90_P15374
D6RGE0	UniRef90_Q5R5K0
Q8BFZ9	UniRef90_Q8BFZ9
Q8CAQ8	UniRef90_Q8CAQ8
Q99523	UniRef90_Q99523
Q922J3	UniRef90_Q922J3
F1RWV6	UniRef90_A0A287AJL4
E9PKY5,Q9UNP9	UniRef90_Q9UNP9
Q93063	UniRef90_Q93063
Q6ZPY7,M0RDF1	UniRef90_Q6ZPY7
H0YE29	UniRef90_A0A6P6IAE5
Q80W45	UniRef90_Q00262
F1SGR8	UniRef90_A0A8C3XBA3
P13084	UniRef90_P13084
H7C0X8	UniRef90_H7C0X8
P56134	UniRef90_P56134
H3BUG4	UniRef90_H3BUG4
M0R0P9	UniRef90_M0R0P9
M0R6Z9	UniRef90_M0R6Z9
F1S2X8,Q5VTE6	UniRef90_Q5VTE6
F1SMA9	UniRef90_F1SMA9
A8MYJ8	UniRef90_A8MYJ8
D4A3E1	UniRef90_D4A3E1
D3ZM09,Q9JJL8	UniRef90_Q9JJL8
F1SH84	UniRef90_I3L7Y9
Q9HAV4	UniRef90_Q9HAV4
I3LSZ1	UniRef90_I3LSZ1
A0A5G2RA54	UniRef90_A0A8C0N737
Q9CYH2	UniRef90_Q9CYH2
B4DSN5,P18031	UniRef90_P18031
F2Z516	UniRef90_G1LRM9
A0A5K1VLI8	UniRef90_A0A6I9I3C9
Q9UBP9	UniRef90_Q9UBP9
Q62384,D3ZWN1,O75312	UniRef90_Q62384
F8VR82	UniRef90_F8VR82
K7EJJ5	UniRef90_K7EJJ5
P54922	UniRef90_P54922
P21460	UniRef90_P21460
M0RCH5	UniRef90_M0RCH5
A0A0R4J8D7	UniRef90_A0A8D0NMU0
E9PMP7	UniRef90_A0A1P7ZIM8
A0A0G2K059,A0A5G2QW89	UniRef90_A0A0G2K059
A0A0D9SFH4	UniRef90_A0A0D9SFH4
Q9Z319,J3QTE2	UniRef90_Q9Z319
Q8BPI2	UniRef90_H0V0V8
P50461	UniRef90_P50461
Q86VN1	UniRef90_Q86VN1
Q9NPY3	UniRef90_Q9NPY3
O14653	UniRef90_O14653
Q60936	UniRef90_Q60936
D6R9R6	UniRef90_D6R9R6
P0DOV1	UniRef90_P0DOV1
M0R116,A0A5K1U342,Q8VCE0	UniRef90_Q8VCE0
Q2YDU8	UniRef90_Q2YDU8
A0A2R8Y4N6	UniRef90_A0A2R8Y4N6
E9PFZ2	UniRef90_G1QRT4
A0A5G2QBR0,F5H2D2	UniRef90_F5H2D2
A7Y521,Q9BT78,D6RFN0	UniRef90_Q9BT78
F1LT78,Q6DFX2	UniRef90_Q6DFX2
Q16539	UniRef90_Q16539
F1SGG3	UniRef90_A5A758
Q6ZWQ7,P61009	UniRef90_P61009
Q99LJ7	UniRef90_Q99LJ7
Q4KM87,O96019,Q9Z2N8	UniRef90_O96019
F1RUV5,Q05920	UniRef90_Q05920
Q8WZA9	UniRef90_Q8WZA9
F1RHS7	UniRef90_A0A4X1W9L0
F1RKE8	UniRef90_F1RKE8
F1RWA1	UniRef90_A0A287ANL1
Q02874	UniRef90_Q02874
F1SBU7	UniRef90_Q59HJ6
F1RUX1	UniRef90_A0A287B9Z2
D3Z7W0	UniRef90_D3Z7W0
F1SQY2	UniRef90_A0A4X1V969
Q53HC9	UniRef90_Q53HC9
F8WD79	UniRef90_F8WD79
Q9UKU0	UniRef90_Q9UKU0
F1SKJ0	UniRef90_A0A7J8DA82
O75170	UniRef90_O75170
D6RGJ6	UniRef90_M1VPF4
P06727	UniRef90_P06727
F1RVD2	UniRef90_A0A481DM19
E9Q9B7	UniRef90_E9Q9B7
D4A022	UniRef90_D4A022
P28064	UniRef90_P28064
A0A5G2QS88	UniRef90_A0A8D1UTF4
A0A0H2UHR5	UniRef90_A0A0H2UHR5
I3LCE2	UniRef90_G3R7N6
Q00610	UniRef90_Q00610
Q8K3E7,Q99LT0	UniRef90_Q99LT0
Q91YH6	UniRef90_Q91YH6
F1SHL3	UniRef90_G1SY70
F1RPN5	UniRef90_M3W2N7
Q13190	UniRef90_Q13190
K7GPI8	UniRef90_A0A2K5MIE1
A0A2R8YEU4	UniRef90_A0A2R8YEU4
